id,output,gt,text
953,null,null,"""Sample 23800 training sample - Adidas football and sweaters"""
954,null,null,"""Sample 23800 training sample - Puma pants and football"""
955,null,null,"""Sample 23800 training sample - Bata sweaters and sweaters"""
956,null,null,"""Sample 23900 training sample - Nike tshirts and tshirts"""
957,null,null,"""Sample 23900 training sample - Adidas jeans and football"""
958,null,null,"""Sample 23900 training sample - Puma football and sweaters"""
959,null,null,"""Sample 23900 training sample - Bata sweaters and football"""
960,null,null,"""Sample 24000 training sample - Nike football and tshirts"""
961,null,null,"""Sample 24000 training sample - Adidas hoodies and pants"""
962,null,null,"""Sample 24000 training sample - Puma pants and pants"""
963,null,null,"""Sample 24000 training sample - Bata shoes and pants"""
964,null,null,"""Sample 24100 training sample - Nike football and sweaters"""
965,null,null,"""Sample 24100 training sample - Adidas sweaters and sweaters"""
966,null,null,"""Sample 24100 training sample - Puma sweaters and jeans"""
967,null,null,"""Sample 24100 training sample - Bata football and football"""
968,null,null,"""Sample 24200 training sample - Nike socks and socks"""
969,null,null,"""Sample 24200 training sample - Adidas tshirts and hoodies"""
970,null,null,"""Sample 24200 training sample - Puma hoodies and socks"""
971,null,null,"""Sample 24200 training sample - Bata pants and hoodies"""
972,null,null,"""Sample 24300 training sample - Nike tshirts and jeans"""
973,null,null,"""Sample 24300 training sample - Adidas pants and socks"""
974,null,null,"""Sample 24300 training sample - Puma jeans and football"""
975,null,null,"""Sample 24300 training sample - Bata tshirts and hoodies"""
976,null,null,"""Sample 24400 training sample - Nike sweaters and pants"""
977,null,null,"""Sample 24400 training sample - Adidas sweaters and hoodies"""
978,null,null,"""Sample 24400 training sample - Puma pants and socks"""
979,null,null,"""Sample 24400 training sample - Bata sweaters and socks"""
980,null,null,"""Sample 24500 training sample - Nike football and football"""
981,null,null,"""Sample 24500 training sample - Adidas hoodies and jeans"""
982,null,null,"""Sample 24500 training sample - Puma football and pants"""
983,null,null,"""Sample 24500 training sample - Bata football and jeans"""
984,null,null,"""Sample 24600 training sample - Nike shoes and hoodies"""
985,null,null,"""Sample 24600 training sample - Adidas shoes and football"""
986,null,null,"""Sample 24600 training sample - Puma socks and sweaters"""
987,null,null,"""Sample 24600 training sample - Bata tshirts and shoes"""
988,null,null,"""Sample 24700 training sample - Nike pants and shoes"""
989,null,null,"""Sample 24700 training sample - Adidas shoes and jeans"""
990,null,null,"""Sample 24700 training sample - Puma sweaters and football"""
991,null,null,"""Sample 24700 training sample - Bata sweaters and shoes"""
992,null,null,"""Sample 24800 training sample - Nike jeans and tshirts"""
993,null,null,"""Sample 24800 training sample - Adidas tshirts and sweaters"""
994,null,null,"""Sample 24800 training sample - Puma socks and pants"""
995,null,null,"""Sample 24800 training sample - Bata hoodies and tshirts"""
996,null,null,"""Sample 24900 training sample - Nike socks and jeans"""
997,null,null,"""Sample 24900 training sample - Adidas sweaters and tshirts"""
998,null,null,"""Sample 24900 training sample - Puma pants and hoodies"""
999,null,null,"""Sample 24900 training sample - Bata socks and jeans"""
1000,null,null,"""Sample 25000 training sample - Nike socks and hoodies"""
1001,null,null,"""Sample 25000 training sample - Adidas hoodies and sweaters"""
1002,null,null,"""Sample 25000 training sample - Puma jeans and football"""
1003,null,null,"""Sample 25000 training sample - Bata hoodies and pants"""
1004,null,null,"""Sample 25100 training sample - Nike sweaters and hoodies"""
1005,null,null,"""Sample 25100 training sample - Adidas jeans and football"""
1006,null,null,"""Sample 25100 training sample - Puma shoes and jeans"""
1007,null,null,"""Sample 25100 training sample - Bata hoodies and socks"""
1008,null,null,"""Sample 25200 training sample - Nike socks and pants"""
1009,null,null,"""Sample 25200 training sample - Adidas tshirts and football"""
1010,null,null,"""Sample 25200 training sample - Puma sweaters and hoodies"""
1011,null,null,"""Sample 25200 training sample - Bata hoodies and tshirts"""
1012,null,null,"""Sample 25300 training sample - Nike football and tshirts"""
1013,null,null,"""Sample 25300 training sample - Adidas jeans and hoodies"""
1014,null,null,"""Sample 25300 training sample - Puma jeans and shoes"""
1015,null,null,"""Sample 25300 training sample - Bata tshirts and football"""
1016,null,null,"""Sample 25400 training sample - Nike socks and tshirts"""
1017,null,null,"""Sample 25400 training sample - Adidas shoes and shoes"""
1018,null,null,"""Sample 25400 training sample - Puma tshirts and jeans"""
1019,null,null,"""Sample 25400 training sample - Bata football and pants"""
1020,null,null,"""Sample 25500 training sample - Nike tshirts and football"""
1021,null,null,"""Sample 25500 training sample - Adidas sweaters and hoodies"""
1022,null,null,"""Sample 25500 training sample - Puma pants and pants"""
1023,null,null,"""Sample 25500 training sample - Bata shoes and tshirts"""
1024,null,null,"""Sample 25600 training sample - Nike sweaters and football"""
1025,null,null,"""Sample 25600 training sample - Adidas socks and shoes"""
1026,null,null,"""Sample 25600 training sample - Puma socks and shoes"""
1027,null,null,"""Sample 25600 training sample - Bata hoodies and jeans"""
1028,null,null,"""Sample 25700 training sample - Nike hoodies and socks"""
1029,null,null,"""Sample 25700 training sample - Adidas football and pants"""
1030,null,null,"""Sample 25700 training sample - Puma hoodies and shoes"""
1031,null,null,"""Sample 25700 training sample - Bata tshirts and football"""
1032,null,null,"""Sample 25800 training sample - Nike sweaters and tshirts"""
1033,null,null,"""Sample 25800 training sample - Adidas hoodies and football"""
1034,null,null,"""Sample 25800 training sample - Puma pants and sweaters"""
1035,null,null,"""Sample 25800 training sample - Bata sweaters and pants"""
1036,null,null,"""Sample 25900 training sample - Nike socks and shoes"""
1037,null,null,"""Sample 25900 training sample - Adidas shoes and pants"""
1038,null,null,"""Sample 25900 training sample - Puma shoes and jeans"""
1039,null,null,"""Sample 25900 training sample - Bata tshirts and jeans"""
1040,null,null,"""Sample 26000 training sample - Nike hoodies and shoes"""
1041,null,null,"""Sample 26000 training sample - Adidas sweaters and jeans"""
1042,null,null,"""Sample 26000 training sample - Puma jeans and socks"""
1043,null,null,"""Sample 26000 training sample - Bata football and jeans"""
1044,null,null,"""Sample 26100 training sample - Nike hoodies and socks"""
1045,null,null,"""Sample 26100 training sample - Adidas sweaters and jeans"""
1046,null,null,"""Sample 26100 training sample - Puma socks and tshirts"""
1047,null,null,"""Sample 26100 training sample - Bata football and socks"""
1048,null,null,"""Sample 26200 training sample - Nike football and tshirts"""
1049,null,null,"""Sample 26200 training sample - Adidas pants and tshirts"""
1050,null,null,"""Sample 26200 training sample - Puma jeans and jeans"""
1051,null,null,"""Sample 26200 training sample - Bata football and pants"""
1052,null,null,"""Sample 26300 training sample - Nike pants and tshirts"""
1053,null,null,"""Sample 26300 training sample - Adidas pants and tshirts"""
1054,null,null,"""Sample 26300 training sample - Puma socks and hoodies"""
1055,null,null,"""Sample 26300 training sample - Bata pants and socks"""
1056,null,null,"""Sample 26400 training sample - Nike football and pants"""
1057,null,null,"""Sample 26400 training sample - Adidas football and socks"""
1058,null,null,"""Sample 26400 training sample - Puma shoes and jeans"""
1059,null,null,"""Sample 26400 training sample - Bata jeans and pants"""
1060,null,null,"""Sample 26500 training sample - Nike socks and pants"""
1061,null,null,"""Sample 26500 training sample - Adidas jeans and pants"""
1062,null,null,"""Sample 26500 training sample - Puma sweaters and jeans"""
1063,null,null,"""Sample 26500 training sample - Bata hoodies and shoes"""
1064,null,null,"""Sample 26600 training sample - Nike socks and socks"""
1065,null,null,"""Sample 26600 training sample - Adidas socks and shoes"""
1066,null,null,"""Sample 26600 training sample - Puma jeans and tshirts"""
1067,null,null,"""Sample 26600 training sample - Bata jeans and football"""
1068,null,null,"""Sample 26700 training sample - Nike socks and hoodies"""
1069,null,null,"""Sample 26700 training sample - Adidas sweaters and socks"""
1070,null,null,"""Sample 26700 training sample - Puma hoodies and sweaters"""
1071,null,null,"""Sample 26700 training sample - Bata socks and jeans"""
1072,null,null,"""Sample 26800 training sample - Nike sweaters and hoodies"""
1073,null,null,"""Sample 26800 training sample - Adidas hoodies and pants"""
1074,null,null,"""Sample 26800 training sample - Puma football and football"""
1075,null,null,"""Sample 26800 training sample - Bata pants and football"""
1076,null,null,"""Sample 26900 training sample - Nike football and hoodies"""
1077,null,null,"""Sample 26900 training sample - Adidas pants and jeans"""
1078,null,null,"""Sample 26900 training sample - Puma football and sweaters"""
1079,null,null,"""Sample 26900 training sample - Bata sweaters and sweaters"""
1080,null,null,"""Sample 27000 training sample - Nike jeans and pants"""
1081,null,null,"""Sample 27000 training sample - Adidas pants and hoodies"""
1082,null,null,"""Sample 27000 training sample - Puma jeans and sweaters"""
1083,null,null,"""Sample 27000 training sample - Bata sweaters and tshirts"""
1084,null,null,"""Sample 27100 training sample - Nike tshirts and football"""
1085,null,null,"""Sample 27100 training sample - Adidas sweaters and hoodies"""
1086,null,null,"""Sample 27100 training sample - Puma football and pants"""
1087,null,null,"""Sample 27100 training sample - Bata socks and tshirts"""
1088,null,null,"""Sample 27200 training sample - Nike tshirts and tshirts"""
1089,null,null,"""Sample 27200 training sample - Adidas jeans and socks"""
1090,null,null,"""Sample 27200 training sample - Puma jeans and jeans"""
1091,null,null,"""Sample 27200 training sample - Bata football and tshirts"""
1092,null,null,"""Sample 27300 training sample - Nike pants and pants"""
1093,null,null,"""Sample 27300 training sample - Adidas shoes and hoodies"""
1094,null,null,"""Sample 27300 training sample - Puma shoes and jeans"""
1095,null,null,"""Sample 27300 training sample - Bata sweaters and tshirts"""
1096,null,null,"""Sample 27400 training sample - Nike shoes and football"""
1097,null,null,"""Sample 27400 training sample - Adidas jeans and tshirts"""
1098,null,null,"""Sample 27400 training sample - Puma shoes and jeans"""
1099,null,null,"""Sample 27400 training sample - Bata socks and shoes"""
1100,null,null,"""Sample 27500 training sample - Nike tshirts and football"""
1101,null,null,"""Sample 27500 training sample - Adidas tshirts and socks"""
1102,null,null,"""Sample 27500 training sample - Puma pants and socks"""
1103,null,null,"""Sample 27500 training sample - Bata hoodies and jeans"""
1104,null,null,"""Sample 27600 training sample - Nike football and football"""
1105,null,null,"""Sample 27600 training sample - Adidas jeans and hoodies"""
1106,null,null,"""Sample 27600 training sample - Puma sweaters and football"""
1107,null,null,"""Sample 27600 training sample - Bata tshirts and football"""
1108,null,null,"""Sample 27700 training sample - Nike jeans and tshirts"""
1109,null,null,"""Sample 27700 training sample - Adidas jeans and football"""
1110,null,null,"""Sample 27700 training sample - Puma jeans and hoodies"""
1111,null,null,"""Sample 27700 training sample - Bata socks and jeans"""
1112,null,null,"""Sample 27800 training sample - Nike pants and sweaters"""
1113,null,null,"""Sample 27800 training sample - Adidas hoodies and tshirts"""
1114,null,null,"""Sample 27800 training sample - Puma jeans and socks"""
1115,null,null,"""Sample 27800 training sample - Bata jeans and jeans"""
1116,null,null,"""Sample 27900 training sample - Nike hoodies and sweaters"""
1117,null,null,"""Sample 27900 training sample - Adidas jeans and football"""
1118,null,null,"""Sample 27900 training sample - Puma jeans and shoes"""
1119,null,null,"""Sample 27900 training sample - Bata tshirts and pants"""
1120,null,null,"""Sample 28000 training sample - Nike pants and socks"""
1121,null,null,"""Sample 28000 training sample - Adidas hoodies and jeans"""
1122,null,null,"""Sample 28000 training sample - Puma pants and shoes"""
1123,null,null,"""Sample 28000 training sample - Bata socks and football"""
1124,null,null,"""Sample 28100 training sample - Nike tshirts and hoodies"""
1125,null,null,"""Sample 28100 training sample - Adidas socks and socks"""
1126,null,null,"""Sample 28100 training sample - Puma socks and shoes"""
1127,null,null,"""Sample 28100 training sample - Bata socks and hoodies"""
1128,null,null,"""Sample 28200 training sample - Nike hoodies and football"""
1129,null,null,"""Sample 28200 training sample - Adidas pants and jeans"""
1130,null,null,"""Sample 28200 training sample - Puma football and football"""
1131,null,null,"""Sample 28200 training sample - Bata socks and socks"""
1132,null,null,"""Sample 28300 training sample - Nike sweaters and shoes"""
1133,null,null,"""Sample 28300 training sample - Adidas shoes and shoes"""
1134,null,null,"""Sample 28300 training sample - Puma tshirts and tshirts"""
1135,null,null,"""Sample 28300 training sample - Bata socks and hoodies"""
1136,null,null,"""Sample 28400 training sample - Nike sweaters and football"""
1137,null,null,"""Sample 28400 training sample - Adidas shoes and socks"""
1138,null,null,"""Sample 28400 training sample - Puma shoes and hoodies"""
1139,null,null,"""Sample 28400 training sample - Bata football and hoodies"""
1140,null,null,"""Sample 28500 training sample - Nike football and pants"""
1141,null,null,"""Sample 28500 training sample - Adidas shoes and sweaters"""
1142,null,null,"""Sample 28500 training sample - Puma pants and football"""
1143,null,null,"""Sample 28500 training sample - Bata hoodies and pants"""
1144,null,null,"""Sample 28600 training sample - Nike tshirts and hoodies"""
1145,null,null,"""Sample 28600 training sample - Adidas jeans and shoes"""
1146,null,null,"""Sample 28600 training sample - Puma sweaters and football"""
1147,null,null,"""Sample 28600 training sample - Bata socks and jeans"""
1148,null,null,"""Sample 28700 training sample - Nike shoes and pants"""
1149,null,null,"""Sample 28700 training sample - Adidas football and tshirts"""
1150,null,null,"""Sample 28700 training sample - Puma sweaters and football"""
1151,null,null,"""Sample 28700 training sample - Bata football and tshirts"""
1152,null,null,"""Sample 28800 training sample - Nike shoes and hoodies"""
1153,null,null,"""Sample 28800 training sample - Adidas hoodies and jeans"""
1154,null,null,"""Sample 28800 training sample - Puma hoodies and tshirts"""
1155,null,null,"""Sample 28800 training sample - Bata jeans and socks"""
1156,null,null,"""Sample 28900 training sample - Nike socks and sweaters"""
1157,null,null,"""Sample 28900 training sample - Adidas pants and tshirts"""
1158,null,null,"""Sample 28900 training sample - Puma hoodies and sweaters"""
1159,null,null,"""Sample 28900 training sample - Bata jeans and hoodies"""
1160,null,null,"""Sample 29000 training sample - Nike tshirts and tshirts"""
1161,null,null,"""Sample 29000 training sample - Adidas jeans and football"""
1162,null,null,"""Sample 29000 training sample - Puma shoes and football"""
1163,null,null,"""Sample 29000 training sample - Bata sweaters and hoodies"""
1164,null,null,"""Sample 29100 training sample - Nike jeans and tshirts"""
1165,null,null,"""Sample 29100 training sample - Adidas sweaters and socks"""
1166,null,null,"""Sample 29100 training sample - Puma tshirts and hoodies"""
1167,null,null,"""Sample 29100 training sample - Bata sweaters and tshirts"""
1168,null,null,"""Sample 29200 training sample - Nike hoodies and shoes"""
1169,null,null,"""Sample 29200 training sample - Adidas shoes and socks"""
1170,null,null,"""Sample 29200 training sample - Puma shoes and jeans"""
1171,null,null,"""Sample 29200 training sample - Bata hoodies and hoodies"""
1172,null,null,"""Sample 29300 training sample - Nike shoes and sweaters"""
1173,null,null,"""Sample 29300 training sample - Adidas pants and football"""
1174,null,null,"""Sample 29300 training sample - Puma tshirts and shoes"""
1175,null,null,"""Sample 29300 training sample - Bata sweaters and shoes"""
1176,null,null,"""Sample 29400 training sample - Nike football and football"""
1177,null,null,"""Sample 29400 training sample - Adidas socks and socks"""
1178,null,null,"""Sample 29400 training sample - Puma shoes and shoes"""
1179,null,null,"""Sample 29400 training sample - Bata hoodies and football"""
1180,null,null,"""Sample 29500 training sample - Nike socks and hoodies"""
1181,null,null,"""Sample 29500 training sample - Adidas shoes and jeans"""
1182,null,null,"""Sample 29500 training sample - Puma football and football"""
1183,null,null,"""Sample 29500 training sample - Bata sweaters and tshirts"""
1184,null,null,"""Sample 29600 training sample - Nike jeans and football"""
1185,null,null,"""Sample 29600 training sample - Adidas hoodies and socks"""
1186,null,null,"""Sample 29600 training sample - Puma shoes and pants"""
1187,null,null,"""Sample 29600 training sample - Bata socks and jeans"""
1188,null,null,"""Sample 29700 training sample - Nike sweaters and jeans"""
1189,null,null,"""Sample 29700 training sample - Adidas socks and jeans"""
1190,null,null,"""Sample 29700 training sample - Puma tshirts and shoes"""
1191,null,null,"""Sample 29700 training sample - Bata hoodies and tshirts"""
1192,null,null,"""Sample 29800 training sample - Nike tshirts and football"""
1193,null,null,"""Sample 29800 training sample - Adidas jeans and socks"""
1194,null,null,"""Sample 29800 training sample - Puma tshirts and tshirts"""
1195,null,null,"""Sample 29800 training sample - Bata shoes and pants"""
1196,null,null,"""Sample 29900 training sample - Nike jeans and sweaters"""
1197,null,null,"""Sample 29900 training sample - Adidas tshirts and sweaters"""
1198,null,null,"""Sample 29900 training sample - Puma shoes and tshirts"""
1199,null,null,"""Sample 29900 training sample - Bata shoes and pants"""
1200,null,null,"""Sample 30000 training sample - Nike sweaters and tshirts"""
1201,null,null,"""Sample 30000 training sample - Adidas tshirts and football"""
1202,null,null,"""Sample 30000 training sample - Puma hoodies and socks"""
1203,null,null,"""Sample 30000 training sample - Bata hoodies and socks"""
1204,null,null,"""Sample 30100 training sample - Nike football and jeans"""
1205,null,null,"""Sample 30100 training sample - Adidas shoes and hoodies"""
1206,null,null,"""Sample 30100 training sample - Puma shoes and sweaters"""
1207,null,null,"""Sample 30100 training sample - Bata jeans and pants"""
1208,null,null,"""Sample 30200 training sample - Nike football and hoodies"""
1209,null,null,"""Sample 30200 training sample - Adidas socks and jeans"""
1210,null,null,"""Sample 30200 training sample - Puma sweaters and shoes"""
1211,null,null,"""Sample 30200 training sample - Bata tshirts and hoodies"""
1212,null,null,"""Sample 30300 training sample - Nike hoodies and socks"""
1213,null,null,"""Sample 30300 training sample - Adidas sweaters and tshirts"""
1214,null,null,"""Sample 30300 training sample - Puma tshirts and hoodies"""
1215,null,null,"""Sample 30300 training sample - Bata shoes and football"""
1216,null,null,"""Sample 30400 training sample - Nike sweaters and sweaters"""
1217,null,null,"""Sample 30400 training sample - Adidas football and hoodies"""
1218,null,null,"""Sample 30400 training sample - Puma socks and tshirts"""
1219,null,null,"""Sample 30400 training sample - Bata pants and tshirts"""
1220,null,null,"""Sample 30500 training sample - Nike football and socks"""
1221,null,null,"""Sample 30500 training sample - Adidas pants and jeans"""
1222,null,null,"""Sample 30500 training sample - Puma shoes and jeans"""
1223,null,null,"""Sample 30500 training sample - Bata tshirts and jeans"""
1224,null,null,"""Sample 30600 training sample - Nike socks and football"""
1225,null,null,"""Sample 30600 training sample - Adidas football and socks"""
1226,null,null,"""Sample 30600 training sample - Puma shoes and pants"""
1227,null,null,"""Sample 30600 training sample - Bata football and tshirts"""
1228,null,null,"""Sample 30700 training sample - Nike jeans and pants"""
1229,null,null,"""Sample 30700 training sample - Adidas tshirts and pants"""
1230,null,null,"""Sample 30700 training sample - Puma pants and shoes"""
1231,null,null,"""Sample 30700 training sample - Bata shoes and socks"""
1232,null,null,"""Sample 30800 training sample - Nike tshirts and sweaters"""
1233,null,null,"""Sample 30800 training sample - Adidas tshirts and shoes"""
1234,null,null,"""Sample 30800 training sample - Puma socks and socks"""
1235,null,null,"""Sample 30800 training sample - Bata socks and sweaters"""
1236,null,null,"""Sample 30900 training sample - Nike shoes and pants"""
1237,null,null,"""Sample 30900 training sample - Adidas tshirts and sweaters"""
1238,null,null,"""Sample 30900 training sample - Puma sweaters and tshirts"""
1239,null,null,"""Sample 30900 training sample - Bata football and football"""
1240,null,null,"""Sample 31000 training sample - Nike jeans and shoes"""
1241,null,null,"""Sample 31000 training sample - Adidas sweaters and jeans"""
1242,null,null,"""Sample 31000 training sample - Puma pants and jeans"""
1243,null,null,"""Sample 31000 training sample - Bata socks and hoodies"""
1244,null,null,"""Sample 31100 training sample - Nike sweaters and jeans"""
1245,null,null,"""Sample 31100 training sample - Adidas tshirts and socks"""
1246,null,null,"""Sample 31100 training sample - Puma sweaters and football"""
1247,null,null,"""Sample 31100 training sample - Bata pants and socks"""
1248,null,null,"""Sample 31200 training sample - Nike shoes and tshirts"""
1249,null,null,"""Sample 31200 training sample - Adidas jeans and football"""
1250,null,null,"""Sample 31200 training sample - Puma football and tshirts"""
1251,null,null,"""Sample 31200 training sample - Bata tshirts and pants"""
1252,null,null,"""Sample 31300 training sample - Nike football and sweaters"""
1253,null,null,"""Sample 31300 training sample - Adidas jeans and football"""
1254,null,null,"""Sample 31300 training sample - Puma shoes and pants"""
1255,null,null,"""Sample 31300 training sample - Bata pants and pants"""
1256,null,null,"""Sample 31400 training sample - Nike football and shoes"""
1257,null,null,"""Sample 31400 training sample - Adidas pants and football"""
1258,null,null,"""Sample 31400 training sample - Puma football and tshirts"""
1259,null,null,"""Sample 31400 training sample - Bata pants and hoodies"""
1260,null,null,"""Sample 31500 training sample - Nike sweaters and tshirts"""
1261,null,null,"""Sample 31500 training sample - Adidas hoodies and hoodies"""
1262,null,null,"""Sample 31500 training sample - Puma jeans and football"""
1263,null,null,"""Sample 31500 training sample - Bata football and football"""
1264,null,null,"""Sample 31600 training sample - Nike sweaters and hoodies"""
1265,null,null,"""Sample 31600 training sample - Adidas jeans and football"""
1266,null,null,"""Sample 31600 training sample - Puma tshirts and sweaters"""
1267,null,null,"""Sample 31600 training sample - Bata pants and tshirts"""
1268,null,null,"""Sample 31700 training sample - Nike pants and football"""
1269,null,null,"""Sample 31700 training sample - Adidas socks and tshirts"""
1270,null,null,"""Sample 31700 training sample - Puma pants and sweaters"""
1271,null,null,"""Sample 31700 training sample - Bata shoes and socks"""
1272,null,null,"""Sample 31800 training sample - Nike tshirts and hoodies"""
1273,null,null,"""Sample 31800 training sample - Adidas hoodies and jeans"""
1274,null,null,"""Sample 31800 training sample - Puma football and tshirts"""
1275,null,null,"""Sample 31800 training sample - Bata sweaters and pants"""
1276,null,null,"""Sample 31900 training sample - Nike shoes and shoes"""
1277,null,null,"""Sample 31900 training sample - Adidas pants and sweaters"""
1278,null,null,"""Sample 31900 training sample - Puma hoodies and pants"""
1279,null,null,"""Sample 31900 training sample - Bata sweaters and football"""
1280,null,null,"""Sample 32000 training sample - Nike pants and football"""
1281,null,null,"""Sample 32000 training sample - Adidas socks and pants"""
1282,null,null,"""Sample 32000 training sample - Puma sweaters and football"""
1283,null,null,"""Sample 32000 training sample - Bata hoodies and jeans"""
1284,null,null,"""Sample 32100 training sample - Nike socks and hoodies"""
1285,null,null,"""Sample 32100 training sample - Adidas socks and football"""
1286,null,null,"""Sample 32100 training sample - Puma pants and sweaters"""
1287,null,null,"""Sample 32100 training sample - Bata tshirts and shoes"""
1288,null,null,"""Sample 32200 training sample - Nike socks and football"""
1289,null,null,"""Sample 32200 training sample - Adidas football and shoes"""
1290,null,null,"""Sample 32200 training sample - Puma socks and jeans"""
1291,null,null,"""Sample 32200 training sample - Bata socks and socks"""
1292,null,null,"""Sample 32300 training sample - Nike sweaters and shoes"""
1293,null,null,"""Sample 32300 training sample - Adidas jeans and shoes"""
1294,null,null,"""Sample 32300 training sample - Puma tshirts and sweaters"""
1295,null,null,"""Sample 32300 training sample - Bata shoes and football"""
1296,null,null,"""Sample 32400 training sample - Nike pants and tshirts"""
1297,null,null,"""Sample 32400 training sample - Adidas sweaters and sweaters"""
1298,null,null,"""Sample 32400 training sample - Puma sweaters and sweaters"""
1299,null,null,"""Sample 32400 training sample - Bata tshirts and shoes"""
1300,null,null,"""Sample 32500 training sample - Nike sweaters and shoes"""
1301,null,null,"""Sample 32500 training sample - Adidas tshirts and tshirts"""
1302,null,null,"""Sample 32500 training sample - Puma socks and tshirts"""
1303,null,null,"""Sample 32500 training sample - Bata jeans and football"""
1304,null,null,"""Sample 32600 training sample - Nike hoodies and tshirts"""
1305,null,null,"""Sample 32600 training sample - Adidas hoodies and hoodies"""
1306,null,null,"""Sample 32600 training sample - Puma socks and socks"""
1307,null,null,"""Sample 32600 training sample - Bata socks and tshirts"""
1308,null,null,"""Sample 32700 training sample - Nike tshirts and shoes"""
1309,null,null,"""Sample 32700 training sample - Adidas football and sweaters"""
1310,null,null,"""Sample 32700 training sample - Puma pants and shoes"""
1311,null,null,"""Sample 32700 training sample - Bata tshirts and football"""
1312,null,null,"""Sample 32800 training sample - Nike jeans and sweaters"""
1313,null,null,"""Sample 32800 training sample - Adidas socks and hoodies"""
1314,null,null,"""Sample 32800 training sample - Puma football and pants"""
1315,null,null,"""Sample 32800 training sample - Bata hoodies and football"""
1316,null,null,"""Sample 32900 training sample - Nike shoes and jeans"""
1317,null,null,"""Sample 32900 training sample - Adidas socks and jeans"""
1318,null,null,"""Sample 32900 training sample - Puma hoodies and jeans"""
1319,null,null,"""Sample 32900 training sample - Bata jeans and jeans"""
1320,null,null,"""Sample 33000 training sample - Nike sweaters and shoes"""
1321,null,null,"""Sample 33000 training sample - Adidas shoes and hoodies"""
1322,null,null,"""Sample 33000 training sample - Puma football and shoes"""
1323,null,null,"""Sample 33000 training sample - Bata shoes and sweaters"""
1324,null,null,"""Sample 33100 training sample - Nike tshirts and jeans"""
1325,null,null,"""Sample 33100 training sample - Adidas sweaters and football"""
1326,null,null,"""Sample 33100 training sample - Puma football and football"""
1327,null,null,"""Sample 33100 training sample - Bata hoodies and football"""
1328,null,null,"""Sample 33200 training sample - Nike shoes and sweaters"""
1329,null,null,"""Sample 33200 training sample - Adidas socks and jeans"""
1330,null,null,"""Sample 33200 training sample - Puma jeans and football"""
1331,null,null,"""Sample 33200 training sample - Bata hoodies and jeans"""
1332,null,null,"""Sample 33300 training sample - Nike jeans and jeans"""
1333,null,null,"""Sample 33300 training sample - Adidas hoodies and jeans"""
1334,null,null,"""Sample 33300 training sample - Puma jeans and tshirts"""
1335,null,null,"""Sample 33300 training sample - Bata tshirts and hoodies"""
1336,null,null,"""Sample 33400 training sample - Nike jeans and hoodies"""
1337,null,null,"""Sample 33400 training sample - Adidas pants and shoes"""
1338,null,null,"""Sample 33400 training sample - Puma socks and sweaters"""
1339,null,null,"""Sample 33400 training sample - Bata football and football"""
1340,null,null,"""Sample 33500 training sample - Nike pants and sweaters"""
1341,null,null,"""Sample 33500 training sample - Adidas sweaters and jeans"""
1342,null,null,"""Sample 33500 training sample - Puma hoodies and pants"""
1343,null,null,"""Sample 33500 training sample - Bata sweaters and socks"""
1344,null,null,"""Sample 33600 training sample - Nike hoodies and hoodies"""
1345,null,null,"""Sample 33600 training sample - Adidas pants and jeans"""
1346,null,null,"""Sample 33600 training sample - Puma tshirts and jeans"""
1347,null,null,"""Sample 33600 training sample - Bata tshirts and tshirts"""
1348,null,null,"""Sample 33700 training sample - Nike jeans and football"""
1349,null,null,"""Sample 33700 training sample - Adidas tshirts and jeans"""
1350,null,null,"""Sample 33700 training sample - Puma shoes and football"""
1351,null,null,"""Sample 33700 training sample - Bata sweaters and hoodies"""
1352,null,null,"""Sample 33800 training sample - Nike hoodies and tshirts"""
1353,null,null,"""Sample 33800 training sample - Adidas tshirts and sweaters"""
1354,null,null,"""Sample 33800 training sample - Puma socks and jeans"""
1355,null,null,"""Sample 33800 training sample - Bata sweaters and socks"""
1356,null,null,"""Sample 33900 training sample - Nike jeans and football"""
1357,null,null,"""Sample 33900 training sample - Adidas socks and football"""
1358,null,null,"""Sample 33900 training sample - Puma socks and socks"""
1359,null,null,"""Sample 33900 training sample - Bata socks and hoodies"""
1360,null,null,"""Sample 34000 training sample - Nike pants and socks"""
1361,null,null,"""Sample 34000 training sample - Adidas tshirts and pants"""
1362,null,null,"""Sample 34000 training sample - Puma pants and tshirts"""
1363,null,null,"""Sample 34000 training sample - Bata jeans and tshirts"""
1364,null,null,"""Sample 34100 training sample - Nike pants and pants"""
1365,null,null,"""Sample 34100 training sample - Adidas sweaters and socks"""
1366,null,null,"""Sample 34100 training sample - Puma shoes and jeans"""
1367,null,null,"""Sample 34100 training sample - Bata football and jeans"""
1368,null,null,"""Sample 34200 training sample - Nike football and jeans"""
1369,null,null,"""Sample 34200 training sample - Adidas shoes and pants"""
1370,null,null,"""Sample 34200 training sample - Puma hoodies and socks"""
1371,null,null,"""Sample 34200 training sample - Bata tshirts and shoes"""
1372,null,null,"""Sample 34300 training sample - Nike football and sweaters"""
1373,null,null,"""Sample 34300 training sample - Adidas jeans and jeans"""
1374,null,null,"""Sample 34300 training sample - Puma socks and shoes"""
1375,null,null,"""Sample 34300 training sample - Bata shoes and hoodies"""
1376,null,null,"""Sample 34400 training sample - Nike socks and football"""
1377,null,null,"""Sample 34400 training sample - Adidas football and pants"""
1378,null,null,"""Sample 34400 training sample - Puma tshirts and shoes"""
